Data,Hora,frequencia-respiratoria,batimentos-cardiacos,saturacao,temperatura-corporal,temperatura-ambiente,temperatura-oxi,qualidade-ar-pm25,qualidade-ar-pm10,qualidade-ar-aqi,movimento-toracico,contagem-tosse,umidade,acelerometro-x,acelerometro-y,acelerometro-z,giroscopio-x,giroscopio-y,giroscopio-z
2025-08-02,15:53:56,0,0,0,0,0,0,77.13,118.24,5.0,0,0,72,0,0,0,0,0,0
2025-08-02,15:54:06,0,0,0,0,0,0,77.13,118.24,5.0,0,0,72,0,0,0,0,0,0
2025-08-02,15:54:16,0,60.0,0,22.13,21.98,0,77.13,118.24,5.0,0,660.0,72,-6.04,-3.91,5.7,-0.03,0.03,-0.0,33.13
2025-08-02,15:54:26,0,0.0,0.0,22.06,21.98,0,77.13,118.24,5.0,0,1101.0,72,-6.01,-3.92,5.7,-0.03,0.03,-0.0,32.94
2025-08-02,15:54:36,0,0.0,0.0,22.06,21.99,0,77.13,118.24,5.0,0,1756.0,72,-6.03,-3.91,5.73,-0.03,0.03,-0.0,32.25
2025-08-02,15:54:46,0,0.0,0.0,22.06,22.02,0,77.13,118.24,5.0,0,1899.0,72,-6.04,-3.92,5.71,-0.03,0.03,-0.0,31.37
2025-08-02,15:54:56,0,0.0,0.0,22.0,22.02,0,77.13,118.24,5.0,0,1126.0,72,-6.05,-3.92,5.71,-0.03,0.03,-0.0,30.94
2025-08-02,15:55:06,0,0.0,0.0,22.0,22.05,0,77.13,118.24,5.0,0,954.0,72,-6.0,-3.97,5.72,-0.03,0.03,-0.0,30.37
2025-08-02,15:55:16,0,0.0,0.0,21.94,22.06,0,77.13,118.24,5.0,0,838.0,72,-6.02,-3.96,5.67,-0.04,0.03,-0.0,29.56
2025-08-02,15:55:26,0,0.0,0.0,21.87,22.09,0,77.13,118.24,5.0,0,1214.0,72,-6.0,-3.97,5.72,-0.03,0.03,-0.0,28.75
2025-08-02,15:55:36,0,0.0,0.0,21.87,22.1,0,77.13,118.24,5.0,0,1586.0,72,-6.01,-3.96,5.71,-0.03,0.03,-0.0,28.25
2025-08-02,15:55:46,0,0.0,0.0,21.81,22.09,0,77.13,118.24,5.0,0,578.0,72,-6.01,-3.96,5.71,-0.03,0.03,-0.0,27.69
2025-08-02,15:55:56,0,0.0,0.0,21.75,22.11,0,77.13,118.24,5.0,0,1854.0,72,-6.0,-3.96,5.69,-0.03,0.03,-0.0,27.44
2025-08-02,15:56:06,0,0.0,0.0,21.75,22.09,0,77.13,118.24,5.0,0,1385.0,72,-6.05,-3.96,5.69,-0.04,0.03,-0.0,27.25
2025-08-02,15:56:16,0,0.0,0.0,22.69,22.11,0,77.13,118.24,5.0,0,1008.0,72,-5.98,-4.04,5.71,-0.03,0.03,-0.0,29.75
2025-08-02,15:56:26,0,0.0,0.0,24.5,22.11,0,77.13,118.24,5.0,0,1251.0,72,-6.02,-4.04,5.65,-0.04,0.03,-0.0,31.31
